LotFrontage,LotArea,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,TotalSF,TotalBaths,TotalPorchSF,HouseAge,RemodAge,IsRemodeled,HasGarage,HasFireplace,MSZoning_RL,MSZoning_RM,MSZoning_C (all),LotConfig_Corner,LotConfig_CulDSac,LandContour_Lvl,Neighborhood_NridgHt,Neighborhood_Crawfor,Neighborhood_NAmes,Neighborhood_Edwards,Neighborhood_IDOTRR,Neighborhood_OldTown,Condition1_Artery,BldgType_1Fam,HouseStyle_2Story,HouseStyle_1.5Fin,RoofStyle_Gable,RoofStyle_Hip,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_BrkComm,Exterior2nd_VinylSd,Exterior2nd_Brk Cmn,MasVnrType_BrkFace,Foundation_CBlock,Foundation_PConc,Foundation_BrkTil,CentralAir_Y,CentralAir_N,Electrical_SBrkr,GarageType_Detchd,GarageType_Attchd,SaleType_WD,SaleCondition_Normal,SaleCondition_Abnorml,SaleCondition_Family,MSSubClass_30,MSSubClass_20,MoSold_8,MoSold_6,MoSold_3,MoSold_7,MoSold_2,MoSold_12,MoSold_11,YrSold_2007,YrSold_2009,YrSold_2008,YrSold_2010,YrSold_2006
99.0,12099,3,3,8,5,2004,2004,388.0,4,3,5,3,3,6,970,1,0,166,1136,5,1136,1332,2468,1,2,1,4,4,10,8,1,4,2004.0,3,3,872,2,184,154,0,0,3604,3.5,154,3,3,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
72.0,10007,3,3,5,7,1959,2006,54.0,4,3,3,3,1,5,806,1,0,247,1053,5,1053,0,1053,1,1,1,3,4,5,8,0,0,1959.0,2,1,312,2,0,0,0,0,2106,2.5,0,49,2,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
96.0,10542,4,3,7,5,1993,1994,651.0,4,3,4,3,4,6,1173,1,0,138,1311,5,1325,1093,2418,1,2,1,3,4,9,8,1,3,1993.0,2,3,983,2,250,154,216,0,3729,3.5,370,15,14,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
70.0,11250,4,3,8,5,2002,2002,0.0,4,3,4,3,2,1,0,1,0,1128,1128,5,1149,1141,2290,0,2,1,4,4,9,8,1,4,2002.0,1,2,779,2,0,0,0,0,3418,2.5,0,6,6,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64.0,6979,4,3,6,5,1980,1980,0.0,3,3,3,3,1,6,1056,1,0,0,1056,4,1056,0,1056,2,0,0,0,3,4,8,0,0,1980.0,1,2,576,2,264,56,0,0,2112,2.0,56,30,30,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
62.0,12677,3,3,8,5,2003,2004,472.0,5,3,5,3,4,6,1218,1,0,300,1518,5,1518,0,1518,0,1,1,1,5,6,8,1,4,2003.0,2,2,588,2,185,140,0,0,3036,1.5,140,5,4,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
80.0,9600,4,3,5,6,1956,1956,0.0,3,3,3,3,1,3,504,1,0,546,1050,4,1050,0,1050,0,1,0,2,3,5,8,0,0,1956.0,1,1,338,2,0,0,0,0,2100,1.0,0,53,53,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
73.0,9503,4,3,5,5,1958,1983,0.0,3,3,3,3,1,5,457,3,374,193,1024,3,1344,0,1344,1,1,0,2,3,6,7,1,3,1970.0,1,1,484,2,316,28,0,0,2368,2.0,28,49,24,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
89.0,13214,3,3,9,5,2008,2009,0.0,5,3,5,3,4,1,0,1,0,2002,2002,5,2018,0,2018,0,2,0,3,5,10,8,1,4,2009.0,3,3,746,2,144,76,0,0,4020,2.0,76,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
50.0,5250,4,3,8,5,1872,1987,0.0,3,4,3,2,1,2,259,1,0,425,684,2,938,1215,2358,0,2,0,4,3,8,8,0,0,0.0,0,0,0,2,0,54,20,0,2837,2.0,74,136,21,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
75.0,9750,4,3,5,5,1967,1967,0.0,3,3,3,3,3,5,400,3,480,100,980,4,980,0,980,0,2,0,3,3,6,8,0,0,1967.0,3,1,384,2,68,0,0,0,1960,2.0,0,39,39,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60.0,10320,4,3,6,7,1906,1995,0.0,3,3,3,3,1,1,0,1,0,756,756,5,756,713,1469,0,1,0,3,3,7,8,0,0,1906.0,1,1,216,2,57,0,239,0,2225,1.0,239,102,13,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
43.0,3182,4,3,7,5,2005,2006,14.0,4,3,4,4,1,6,16,1,0,1330,1346,5,1504,0,1504,0,2,0,2,4,7,8,1,4,2005.0,3,2,437,2,156,20,0,0,2850,2.0,20,3,2,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
63.0,13907,4,3,5,6,1940,1969,0.0,3,3,3,3,1,4,290,1,0,706,996,5,996,0,996,1,1,0,3,3,6,8,1,4,0.0,0,0,0,2,144,0,0,0,1992,2.0,0,68,39,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
61.0,7577,3,3,6,5,2005,2006,256.0,4,3,4,3,3,5,20,1,0,1342,1362,5,1362,0,1362,0,2,0,2,4,6,8,1,4,2005.0,2,2,460,2,192,28,0,0,2724,2.0,28,2,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
75.0,13500,4,3,10,9,1893,2000,0.0,5,5,3,3,1,1,0,1,0,1237,1237,4,1521,1254,2775,0,3,1,3,4,9,8,1,4,1988.0,1,2,880,2,105,502,0,0,4012,3.5,502,115,8,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
59.0,8263,4,2,6,5,1920,1950,0.0,3,3,3,3,1,1,0,1,0,1012,1012,3,1012,0,1012,0,1,0,2,3,6,8,1,4,1920.0,1,1,308,2,0,22,112,0,2024,1.0,134,87,57,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
67.0,9808,3,3,7,5,2002,2002,110.0,4,3,4,3,1,6,788,1,0,785,1573,5,1573,0,1573,1,2,0,3,4,6,8,0,0,2002.0,2,2,544,2,0,72,0,0,3146,3.0,72,7,7,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
58.0,14054,3,3,7,5,2006,2006,0.0,4,3,4,3,3,1,0,1,0,879,879,5,879,984,1863,0,2,1,4,4,9,8,1,4,2006.0,3,3,660,2,100,17,0,0,2742,2.5,17,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
85.0,10200,4,3,6,5,1988,1989,219.0,4,3,4,3,3,6,783,1,0,678,1461,5,1509,0,1509,1,2,0,3,4,5,8,1,2,1988.0,2,2,600,2,224,0,0,0,2970,3.0,0,20,19,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
72.0,10152,4,3,5,5,1956,1956,120.0,3,3,3,3,1,4,586,1,0,462,1048,3,1048,0,1048,1,1,0,3,3,6,8,0,0,1956.0,1,1,286,2,0,20,0,192,2096,2.0,212,51,51,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
70.0,8737,3,3,6,7,1923,1950,0.0,3,3,4,3,1,3,300,1,0,765,1065,5,915,720,1635,0,1,1,3,3,6,8,1,4,1950.0,1,2,440,2,0,38,0,0,2700,1.5,38,84,57,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
70.0,9135,4,3,6,5,2003,2003,120.0,4,3,4,3,3,6,340,1,0,1342,1682,5,1700,0,1700,1,2,0,3,4,7,8,0,0,2003.0,2,2,544,2,192,23,0,0,3382,3.0,23,3,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
71.0,11616,3,3,6,5,1978,1978,328.0,3,3,3,3,2,3,438,1,0,234,672,3,672,714,1386,0,2,1,3,3,6,8,1,3,1978.0,3,2,440,2,335,0,0,0,2058,2.5,0,32,32,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
80.0,17400,4,2,5,5,1977,1977,0.0,3,3,3,3,1,5,936,1,0,190,1126,2,1126,0,1126,1,2,0,3,3,5,8,1,4,1977.0,2,2,484,1,295,41,0,0,2252,3.0,41,29,29,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
60.0,10800,4,3,5,4,1900,1970,0.0,3,2,3,2,1,4,664,1,0,290,954,3,1766,648,2414,0,2,0,3,3,10,5,1,4,1970.0,1,2,520,0,142,0,0,0,3368,2.0,0,106,36,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
63.0,9765,2,3,6,8,1993,1993,68.0,5,4,4,4,1,5,310,1,0,370,680,4,680,790,1470,0,2,1,3,3,6,8,1,3,1993.0,3,2,420,2,232,63,0,0,2150,2.5,63,16,16,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
102.0,15863,4,3,7,3,1920,1970,0.0,3,3,3,3,1,6,523,1,0,301,824,5,1687,998,3082,1,2,1,5,3,12,8,2,3,1970.0,3,2,672,2,136,63,0,0,3509,3.5,63,89,39,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
73.0,7032,3,3,5,5,1979,1979,0.0,3,3,4,3,4,6,943,1,0,0,943,3,943,0,943,1,1,0,2,3,4,8,2,3,1979.0,1,2,600,2,42,0,0,0,1886,2.0,0,27,27,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
75.0,9473,4,3,8,5,2002,2002,0.0,4,3,4,3,1,6,804,1,0,324,1128,5,1128,903,2031,1,2,1,3,4,7,8,1,4,2002.0,2,2,577,2,0,211,0,0,3159,3.5,211,6,6,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
63.0,7750,4,3,7,5,2003,2003,0.0,4,3,4,3,1,1,0,1,0,660,660,5,660,660,1320,0,2,1,3,4,6,8,0,0,2003.0,3,2,400,2,0,48,0,0,1980,2.5,48,4,4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
52.0,5720,4,3,5,6,1941,1950,0.0,3,3,3,3,1,1,0,1,0,676,676,5,676,455,1131,0,1,1,3,3,5,8,0,0,1941.0,1,1,200,2,26,0,0,0,1807,1.5,0,68,59,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
63.0,7875,4,3,7,5,2003,2003,0.0,4,3,4,3,1,1,0,1,0,783,783,5,807,702,1509,0,2,1,3,4,8,8,1,4,2003.0,3,2,393,2,0,75,0,0,2292,2.5,75,3,3,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
60.0,11100,4,3,4,7,1946,2006,0.0,3,3,0,0,0,0,0,0,0,0,0,5,930,0,930,0,1,0,2,4,6,8,0,0,1946.0,1,1,308,2,0,0,0,0,930,1.0,0,64,4,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
75.0,8250,4,3,6,7,1964,1964,260.0,3,3,4,3,1,3,787,1,0,305,1092,5,1092,0,1092,1,1,0,3,3,6,8,0,0,1964.0,2,2,504,2,0,0,0,0,2184,2.0,0,44,44,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
60.0,7200,4,3,5,5,1972,1972,0.0,3,3,3,3,3,3,777,1,0,117,894,3,894,0,894,0,1,0,2,3,6,8,0,0,1985.0,2,2,600,2,215,0,0,0,1788,1.0,0,37,37,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
91.0,12274,3,3,7,5,2008,2008,256.0,4,3,4,3,1,1,0,1,0,1417,1417,5,1428,0,1428,0,2,0,3,5,6,8,0,0,2008.0,2,2,554,2,0,60,0,0,2845,2.0,60,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
44.0,13758,3,3,7,5,1990,1991,117.0,4,4,4,3,2,2,902,1,0,254,1156,5,1187,530,1717,0,2,1,3,4,7,8,1,3,1990.0,2,2,400,2,168,36,0,0,2873,2.5,36,17,16,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
65.0,8767,3,3,7,5,2005,2005,0.0,4,3,4,3,3,6,24,1,0,1286,1310,5,1310,0,1310,0,2,0,3,4,6,8,1,4,2005.0,3,2,400,2,0,0,0,0,2620,2.0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
86.0,11210,3,3,7,5,2005,2006,240.0,4,3,4,3,3,6,20,1,0,1594,1614,5,1614,0,1614,0,2,0,3,4,7,8,0,0,2005.0,2,3,865,2,144,59,0,0,3228,2.0,59,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
70.0,9375,4,3,8,5,2002,2002,149.0,4,3,4,3,1,1,0,1,0,1284,1284,5,1284,885,2169,0,2,1,3,4,7,8,1,4,2002.0,2,2,647,2,192,87,0,0,3453,2.5,87,5,5,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
60.0,6931,4,3,7,5,2003,2004,92.0,4,3,4,3,1,1,0,1,0,746,746,5,760,896,1656,0,2,1,3,4,7,8,1,4,2003.0,3,2,397,2,178,128,0,0,2402,2.5,128,5,4,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
21.0,1477,4,3,4,4,1970,1970,0.0,3,3,4,3,3,6,509,1,0,121,630,3,630,0,630,1,1,0,1,3,3,8,0,0,1970.0,1,1,286,2,0,0,0,0,1260,2.0,0,39,39,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
65.0,8125,4,3,7,6,2007,2007,0.0,4,3,4,3,1,1,0,1,0,813,813,5,822,843,1665,0,2,1,3,4,7,8,0,0,2007.0,2,2,562,2,0,0,0,0,2478,2.5,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
85.0,12244,4,3,8,5,2003,2003,226.0,4,3,4,3,4,6,871,1,0,611,1482,5,1482,780,2262,1,2,1,4,4,10,8,2,4,2003.0,3,3,749,2,168,0,0,0,3744,3.5,0,5,5,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
36.0,2268,4,3,7,5,2003,2004,106.0,4,3,4,3,1,6,567,1,0,197,764,5,764,862,1626,0,2,0,2,4,6,8,0,0,2003.0,2,2,474,2,0,27,0,0,2390,2.0,27,6,5,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
71.0,8978,3,3,5,5,1968,1968,0.0,3,3,3,3,1,1,0,1,0,948,948,3,948,0,948,0,1,0,3,3,6,8,0,0,1968.0,1,1,300,2,147,0,0,0,1896,1.0,0,39,39,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
42.0,26178,3,2,7,5,1989,1990,293.0,4,3,4,3,4,6,965,1,0,245,1210,5,1238,1281,2519,1,2,1,4,4,9,8,2,4,1989.0,2,2,628,2,320,27,0,0,3729,3.5,27,17,16,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85.0,10625,4,3,5,5,1920,1950,0.0,3,3,3,3,1,5,108,1,0,350,458,2,835,0,835,0,1,0,2,3,5,8,0,0,1920.0,1,1,366,2,0,0,77,0,1293,1.0,77,90,60,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
48.0,12137,2,3,7,5,1998,1998,442.0,3,3,4,3,1,1,0,1,0,1649,1649,5,1661,0,1661,0,2,0,3,4,6,8,0,0,1998.0,2,2,598,2,0,34,0,0,3310,2.0,34,12,12,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
68.0,9571,4,3,5,3,1958,1958,0.0,3,2,3,2,1,1,0,1,0,1276,1276,3,1276,0,1276,0,1,0,3,3,5,5,0,0,1958.0,1,1,350,2,0,0,0,0,2552,1.0,0,51,51,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
75.0,7862,3,3,6,5,2009,2009,0.0,4,3,4,3,1,6,27,1,0,1191,1218,5,1218,0,1218,0,2,0,2,4,4,8,0,0,2009.0,3,2,676,2,0,102,0,0,2436,2.0,102,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
70.0,8749,4,3,7,5,2002,2002,100.0,4,3,4,3,1,1,0,1,0,1459,1459,5,1459,0,1459,0,2,0,3,4,6,8,1,4,2002.0,2,2,527,2,192,39,0,0,2918,2.0,39,5,5,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
80.0,9760,4,2,6,6,1964,1964,360.0,3,3,3,3,4,6,674,2,106,0,780,3,798,813,1611,1,1,1,4,3,7,8,0,0,1964.0,2,2,442,2,328,128,0,189,2391,2.5,317,44,44,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
55.0,12640,3,3,6,5,1976,1976,0.0,3,3,3,3,4,3,936,2,396,396,1728,3,1728,0,1728,0,2,0,4,3,8,8,0,0,1976.0,1,2,574,2,40,0,0,0,3456,2.0,0,30,30,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
79.0,12205,3,3,6,8,1966,2007,157.0,3,3,3,2,4,2,568,1,0,264,832,4,976,1111,2087,0,2,1,5,4,9,8,0,0,1966.0,3,2,444,2,133,168,0,0,2919,2.5,168,41,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
70.0,4438,4,3,6,5,2004,2004,205.0,4,3,4,3,3,6,662,1,0,186,848,5,848,0,848,1,1,0,1,4,3,8,1,4,2004.0,2,2,420,2,149,0,0,0,1696,2.0,0,4,4,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
80.0,10400,4,3,7,6,1970,1970,288.0,3,3,3,3,1,1,0,1,0,1304,1304,4,1682,0,1682,0,2,0,3,3,7,8,1,4,1970.0,1,2,530,2,98,0,0,0,2986,2.0,0,38,38,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
85.0,13600,4,3,5,5,1900,1950,0.0,3,3,3,3,1,1,0,1,0,662,662,3,1422,915,2337,0,2,0,5,3,10,6,0,0,1945.0,1,2,560,2,0,57,0,0,2999,2.0,57,107,57,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
84.0,8658,4,3,6,5,1965,1965,101.0,3,3,3,3,1,3,643,1,0,445,1088,5,1324,0,1324,0,2,0,3,3,6,8,1,3,1965.0,2,2,440,2,0,138,0,0,2412,2.0,138,41,41,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
